"Work、、、CGI、、、Senior Consultant、、、November 29, 2017 - Present、、、Collaborative Consulting LLP、、、Senior Project Manager、、、May 2005 - October 2016、、、Textron Financial、、、Project manager、、、May 2004 - May 2005、、、PwC、、、Managing Associate、、、January 1994 - June 2003",Education、、、Snookers RI、、、9- ball、、、1994 - Present、、、NHTI-Concord's Community College、、、College、、、Class of 1988、、、Manchester Central High School、、、High school、、、Class of 1984,,"Manchester, New Hampshire",Male
Work、、、St. Vincent de Paul Catholic School,"Education、、、The University of New Mexico - UNM、、、College、、、Marian High School, Houston、、、High school",,"Albuquerque, New Mexico",Male
Work、、、Avazar Paint Contractor、、、Owner / Interior Designer/Decorator、、、September 2005 - Present、、、We do residential/、、、commercial sites...mostly custom homes. Specializing in Faux finishes and texture(s)...,Education、、、Sam Houston State University、、、College、、、Architecture/Interior Design/Spanish、、、 、、、 、、、Tomball High School、、、High school,,"Tomball, Texas",Female
"Work、、、U.S. Coast Guard、、、Culinary Specialist、、、May 31, 2014 to December 31, 2017",Education、、、Culinary Institute of Virginia、、、College、、、Class of 2021、、、Bayside High School (Virginia)、、、High school,,"Virginia Beach, Virginia",Female
"Work、、、CNA、、、Certified Nursing Assistant、、、January 1, 2021 - Present、、、Social/healthcare worker、、、November 15, 2018 - Present","Education、、、Granite Falls, Washington、、、College、、、2013 - Present、、、K12、、、High school、、、Class of 2018",,"Snohomish, Washington",Female
"Work、、、Truist、、、March 16, 2018 - Present",Education、、、East Carolina University、、、Master of Business Administration、、、2020 - Present、、、East Carolina University、、、Finance、、、Class of 2017、、、Holly Springs High School、、、High school、、、Class of 2013,,"Indianapolis, Indiana",Male
"Work、、、Trillium Staffing、、、Recruiter、、、March 4, 2019 - Present、、、Bettendorf, Iowa、、、Justin Cook - State Farm Agent、、、Agent Aspirant、、、Aledo, Illinois",Education、、、Eastern Illinois University、、、Management、、、Class of 2015、、、Aledo High School、、、High school、、、Class of 2011,,"Aledo, Illinois",Male
Work、、、Creative Artists Agency、、、Talent Agent、、、U.S. Navy、、、Corpsman,Education、、、Southern Illinois University Carbondale、、、College、、、Jamaica High School (New York City)、、、High school、、、Saint Thomas Moore、、、High school、、、Norwich Connecticut,,"Fresh Meadows, New York",Male
Work、、、Creative Artists Agency、、、Talent Agent、、、U.S. Navy、、、Corpsman,Education、、、Southern Illinois University Carbondale、、、College、、、Jamaica High School (New York City)、、、High school、、、Saint Thomas Moore、、、High school、、、Norwich Connecticut,,"Fresh Meadows, New York",Male
Work、、、friday improvements,Education、、、Northeastern State University、、、College、、、Memorial High School、、、High school,,"Tulsa, Oklahoma",Male
"Work、、、Frankfurt International School、、、Band Director、、、September 9, 2019 - Present、、、International School of Prague、、、International School of Stavanger、、、Music Teacher、、、Stavanger, Norway、、、The American School in Japan、、、Music Teacher、、、Chofu, Tokyo、、、International School of Prague、、、Music Teacher",Education、、、Lindbergh High School、、、High school、、、Class of 1990,,"Seattle, Washington",Male
Work、、、Self、、、Self-Employed、、、Owner,Education、、、University of Florida、、、College、、、2006 - 2022、、、Tebows trainer,,"Sarasota, Florida",Male
"Work、、、New England Center and Home for Veterans、、、Co-Founder、、、1990 - Present、、、Boston, Massachusetts",Education、、、Boston State College、、、Business management、、、Cambridge High and Latin School、、、High school,,"Cambridge, Massachusetts",Male
"Work、、、J Tech - Maroon Group、、、Senior Vice President, Technology & Development、、、June 13, 2019 - Present",Education、、、St. John's University、、、Chemistry、、、Valley Stream Central High School、、、High school,,"Valley Stream, New York",Male
"Work、、、Catch 54、、、Food Prep Worker、、、November 13, 2016 - Present、、、Selbyville, Delaware、、、Facebook、、、Fun Fact of the Day” Host, & Singer、、、September 20, 2016 - Present、、、Grotto Pizza、、、December 15, 2014 - Present、、、Bethany Beach, Delaware、、、Riverbanks Zoo and Garden、、、2010 - Present、、、Columbia, South Carolina、、、home、、、Naturalist, Ethologist, ""Fun Fact of the Day"" Host, & Zoologist、、、1993 - Present、、、Studying animals is my delicacy!",Education、、、Cape Henlopen High School、、、High school,,"Bethany Beach, Delaware",Male
,"Education、、、Edinboro State Edinboro, Pa.、、、College、、、De Sales High School Lockport,NY、、、High school、、、Class of 1953",March 13,"Lockport , New York",Male
"Work、、、Retired Rodbuster Ironworker、、、September 14, 2019 - Present",Education、、、San Pedro High School、、、High school,,"San Pedro, California",Male
Work、、、Coca-Cola,Education、、、Medford High School、、、High school,,"Medford, Massachusetts",Male
"Work、、、All Around the Country、、、Feild Guy Fixer Dude、、、November 17, 1987 to present","Education、、、ITT TECHNICAL INSTITUTE LAS VEGAS, NV、、、College、、、Basic High School、、、High school",,"Las Vegas, Nevada",Male
"Work、、、Uppercut Media, Inc.、、、Owner、、、October 1, 2010 - Present、、、Los Angeles, California、、、www.Uppercutmed、、、ia.com、、、 info@Uppercutme、、、dia.com、、、Film and Television",Education、、、Tates Creek High School、、、High school,,"Lexington, Kentucky",Male
Work、、、Nike,Education、、、South Suburban College、、、College、、、Homewood-Flossmoor High School、、、High school,,"Chicago, Illinois",Male
Work、、、Sikorsky Aircraft、、、Avionics、、、Circuit Breaker Specialist,Education、、、St. Joseph High School (Connecticut)、、、High school,"August 10, 1983","Ansonia, Connecticut",Male
Work、、、Algood Food Company,"Education、、、Vallley High School, Lou. Ky、、、High school",,"Louisville, Kentucky",Female
Work、、、Yellow Cab Of Charlottesville,Education、、、Louisa County High School、、、College、、、Louisa County High、、、High school、、、Class of 1994,,"Louisa, Virginia",Male
Work、、、MSD Wayne Township,Education、、、Wright State University、、、College、、、Class of 1989、、、Miami East High School、、、High school、、、Class of 1985,,"Troy, Ohio",Female
"Work、、、Fashion Institute of Technology、、、Adjunct English Language Instructor、、、April 19, 2020 - Present","Education、、、New York University、、、College、、、Hunter College、、、College、、、Columbia High School, Maplewood, NJ、、、High school",,"Maplewood, New Jersey",Female
Work、、、Cliburn Tank Lines,Education、、、West Marion High School、、、High school、、、Class of 1990,,"Foxworth, Mississippi",Female
"Work、、、Self-Employed、、、Plumber、、、October 21, 2017 - Present",Education、、、Northeast Regional Class of 1982、、、High school、、、Class of 1982,,"North Reading, Massachusetts",Male
"Work、、、Stop & Shop、、、Online Pick-Up、、、October 18, 2020 - Present、、、Cambridge Dental Associates、、、Dental assistant、、、May 2016 - 2020、、、Cambridge, Massachusetts、、、Cambridge Massachusetts",Education、、、Everett High School (Massachusetts)、、、High school、、、Class of 2015,,"Everett, Massachusetts",Female
"Work、、、US Postal Service、、、Mail carrier、、、October 10, 2017 - Present、、、Decatur, Illinois、、、SafeHaven Hospice、、、Carelink、、、Caregiver、、、Bob Evans、、、Server",Education、、、I Want to Go to Nursing School、、、College、、、Richland Community College、、、College、、、Lakeland Community College、、、College、、、Effingham High School、、、High school,,"Effingham, Illinois",Female
"Work、、、Texas dept of Mental Health, Brenham TX.、、、Food Service Manager、、、1984 - 1995、、、Brenham, Texas、、、West Vue Nursing & Rehabilitation Center、、、Certified Nurses Aide (CNA)、、、1972 - 1982、、、West Plains, Missouri、、、Florsheim Shoes、、、Stitching Machine Operator、、、1970 - 1972、、、West Plains, Missouri",Education、、、North Salinas High School、、、High school、、、Class of 1970,,"Salinas, California",Female
,,October 4,"Patetown, North Carolina",Female
Work、、、Happily Retired,Education、、、Del Mar College、、、Business Management computer apps、、、W. B. Ray High School、、、High school,,"Three Rivers, Texas",Female
